date,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
2014,AEP,,4904,,,2014,,17020000000.0,7719000000.0,9301000000.0,0.5464747356051703,0.0,0.0,0.0,0.0,6069000000.0,6069000000.0,13788000000.0,7000000.0,885000000.0,2073000000.0,5534000000.0,0.32514688601645125,3232000000.0,0.1898942420681551,-742000000.0,2490000000.0,0.1462984723854289,942000000.0,1634000000.0,0.09600470035252644,3.34,3.34,488592997,488899840,,,Utilities—Regulated Electric,,163000000.0,386000000,549000000.0,1926000000.0,1325000000.0,678000000.0,4478000000.0,44117000000.0,91000000.0,0.0,91000000.0,4168000000.0,0.0,6779000000.0,55155000000.0,0,59633000000.0,1287000000.0,3849000000.0,871000000,324000000.0,1636000000.0,7967000000.0,16181000000.0,0.0,10986000000.0,7675000000.0,34842000000.0,0.0,0.0,42809000000.0,0,3313000000.0,7406000000.0,-103000000.0,6204000000.0,16820000000.0,16820000000.0,59629000000.0,0,59629000000.0,4554000000.0,20030000000.0,19867000000.0,836000000,0,128000000,-72000000,-80000000,268000000,-62000000,4613000000,-116000000.0,-65000000.0,-1119000000.0,1032000000.0,-4138000000.0,-4406000000.0,-1900000000.0,73000000.0,0.0,-998000000.0,2663000000.0,-162000000.0,0.0,45000000.0,163000000.0,118000000.0,4613000000,-4250000000.0,363000000.0,1.8245259706064325,1.8245259706064325,1.8030861824676967,18.78122816744198,8.836967808930426,84.54139621377463,6.652617998179102,6.652617998179102,4.170890667547519,1.8030861824676967,0.032520296776431576,9.135440337116044,1.8245259706064325,,,,,0.28205859171935005,2.5451248513674196,0.7178743313266145,2.8056497175141244,0.5464747356051703,0.1898942420681551,9.714625445897742,0.027400935723508796,,0.0063,0.0263,,,Utilities
2013,AEP,,4904,,,2013,,15357000000.0,6738000000.0,8619000000.0,0.561242430162141,0.0,0.0,0.0,0.0,5538000000.0,5538000000.0,12276000000.0,58000000.0,906000000.0,1874000000.0,4944000000.0,0.3219378784918929,2855000000.0,0.18590870612749885,-745000000.0,2110000000.0,0.13739662694536695,684000000.0,1480000000.0,0.09637298951618155,3.04,3.04,486619555,487040956,,,Utilities—Regulated Electric,,118000000.0,353000000,471000000.0,1860000000.0,1423000000.0,556000000.0,4310000000.0,40997000000.0,91000000.0,0.0,91000000.0,4305000000.0,0.0,6711000000.0,52104000000.0,0,56414000000.0,1266000000.0,2306000000.0,822000000,299000000.0,1419000000.0,6112000000.0,16828000000.0,0.0,10300000000.0,7088000000.0,34216000000.0,0.0,0.0,40328000000.0,0,3303000000.0,6766000000.0,-115000000.0,6131000000.0,16085000000.0,16085000000.0,56413000000.0,0,56413000000.0,4658000000.0,19134000000.0,19016000000.0,674000000,0,246000000,5000000,95000000,-181000000,-172000000,4106000000,-154000000.0,-32000000.0,-938000000.0,858000000.0,-3552000000.0,-3818000000.0,-2921000000.0,84000000.0,0.0,-954000000.0,3342000000.0,-449000000.0,0.0,-161000000.0,118000000.0,279000000.0,4106000000,-3778000000.0,328000000.0,1.459404921383478,1.459404921383478,1.5285881461518034,15.861167675981921,8.256451612903225,71.56868341601599,5.717128144289636,5.717128144289636,3.5081834263291247,1.5285881461518034,0.04063979448188322,8.59436249200106,1.459404921383478,,,,,0.285124259935477,2.5071806030463164,0.714858013968164,2.2649006622516556,0.561242430162141,0.18590870612749885,9.201119055020206,0.026234622611408517,,0.002,0.0262,,,Utilities
2018,AXP,,4962,,,2018,,40315000000.0,0.0,0.0,0.0,0.0,5250000000.0,6470000000.0,11720000000.0,0.0,0.0,0.0,10606000000.0,2943000000.0,1293000000.0,12358000000.0,0.3065360287734094,0.0,0.0,0.0,8122000000.0,0.20146347513332508,1201000000.0,6921000000.0,0.17167307453801314,7.93,7.91,856000000,859000000,,,Credit Services,,27381000000.0,2262000000,29643000000.0,2907000000.0,0.0,0.0,0.0,4416000000.0,3072000000.0,275000000.0,3347000000.0,5690000000.0,0.0,0.0,0.0,188602000000,188602000000.0,12255000000.0,3100000000.0,0,0.0,0.0,0.0,58423000000.0,1759000000.0,0.0,0.0,0.0,166312000000.0,19000000.0,166312000000.0,0,170000000.0,12499000000.0,-2597000000.0,12218000000.0,22290000000.0,22290000000.0,188602000000.0,0,188602000000.0,7952000000.0,61523000000.0,34142000000.0,455000000,283000000,-3374000000,0,-4121000000,-244000000,3352000000,8930000000,-1310000000.0,-520000000.0,-5434000000.0,3503000000.0,-15854000000.0,-19615000000.0,-18895000000.0,87000000.0,-1685000000.0,-1324000000.0,26918000000.0,5101000000.0,129000000.0,-5455000000.0,27808000000.0,33263000000.0,8930000000,-1310000000.0,7620000000.0,3.94282272136384,3.94282272136384,3.0447087635267622,12.698384403872273,0.4957322204475587,11.533532606194225,9.841603410884657,9.841603410884657,3.467246267851568,3.0447087635267622,0.01506505307372857,9.867658072438905,3.94282272136384,102.67,134.66,70936479047.0,0.14786998276286628,0.11818538509665857,7.4612830865859125,0.8818146149033415,-0.8440366972477065,0.0,0.0,31.049798115746974,0.036696323474830594,1.0052461350984359,0.0151,0.2151,8.315117687418287,4.5381570381154175,Financial Services
2017,AXP,,4962,,,2017,,33471000000.0,0.0,0.0,0.0,0.0,5258000000.0,3217000000.0,8475000000.0,0.0,0.0,0.0,8553000000.0,2112000000.0,1321000000.0,10847000000.0,0.3240715843566072,0.0,0.0,0.0,7414000000.0,0.22150518359176602,4678000000.0,2736000000.0,0.08174240387200861,2.98,2.97,883000000,886000000,,,Credit Services,,32879000000.0,625000000,33504000000.0,3163000000.0,0.0,0.0,0.0,4329000000.0,3009000000.0,899000000.0,3908000000.0,4182000000.0,0.0,0.0,0.0,181159000000,181159000000.0,14657000000.0,3278000000.0,0,0.0,0.0,0.0,55804000000.0,1554000000.0,0.0,0.0,0.0,162932000000.0,23000000.0,162932000000.0,0,172000000.0,8273000000.0,-2428000000.0,12210000000.0,18227000000.0,18227000000.0,181159000000.0,0,181159000000.0,4807000000.0,59082000000.0,26203000000.0,783000000,282000000,5659000000,0,5505000000,-257000000,2759000000,13540000000,-1062000000.0,-211000000.0,-2612000000.0,2496000000.0,-16884000000.0,-18273000000.0,-24082000000.0,129000000.0,-4400000000.0,-1251000000.0,41849000000.0,12245000000.0,207000000.0,7719000000.0,32927000000.0,25208000000.0,13540000000,-1062000000.0,12478000000.0,4.78196791602019,4.78196791602019,3.568659073259908,31.857064768019008,0.4308419622854522,6.985168232513224,6.437291669519942,6.437291669519942,8.972819199413328,3.568659073259908,0.014352761167258532,10.444632544049046,4.78196791602019,,,,,0.10061327342279434,8.939046469523234,0.8993867265772056,-0.5392992424242424,0.0,0.0,15.010698414440116,0.01510275503839169,,0.025699999999999997,0.2257,,,Financial Services
2016,AXP,,4962,,,2016,,33337000000.0,0.0,0.0,0.0,0.0,5259000000.0,3650000000.0,8909000000.0,0.0,0.0,0.0,7475000000.0,1704000000.0,1095000000.0,10895000000.0,0.32681405045445,0.0,0.0,0.0,8096000000.0,0.24285328613852475,2688000000.0,5408000000.0,0.16222215556288808,5.67,5.65,933000000,935000000,,,Credit Services,,25093000000.0,0,25093000000.0,3232000000.0,0.0,0.0,0.0,4433000000.0,2927000000.0,868000000.0,3795000000.0,3981000000.0,0.0,0.0,0.0,158893000000,158893000000.0,11190000000.0,5581000000.0,0,0.0,0.0,0.0,46990000000.0,1411000000.0,0.0,0.0,0.0,138392000000.0,24000000.0,138392000000.0,0,181000000.0,10371000000.0,-2784000000.0,12733000000.0,20501000000.0,20501000000.0,158893000000.0,0,158893000000.0,0.0,52571000000.0,27478000000.0,-1132000000,254000000,573000000,0,1072000000,-410000000,2026000000,8224000000,-1375000000.0,-487000000.0,-2162000000.0,2527000000.0,3365000000.0,1868000000.0,-9848000000.0,177000000.0,-4431000000.0,-1207000000.0,7777000000.0,-7532000000.0,-114000000.0,2446000000.0,25208000000.0,22762000000.0,8224000000,-1375000000.0,6849000000.0,3.5170108229062,3.5170108229062,2.837442008594703,13.332514585872781,0.5074790805424081,10.527411137450722,8.767295583706225,8.767295583706225,3.967858407853048,2.837442008594703,0.016740118181380166,9.127236244185406,3.5170108229062,,,,,0.12902393434575468,6.750499975610945,0.8709760656542453,0.3644366197183099,0.0,0.0,26.379201014584652,0.03403548299799236,,0.0165,0.1915,,,Financial Services
2015,AXP,,4962,,,2015,,32757000000.0,0.0,0.0,0.0,0.0,4976000000.0,3109000000.0,8085000000.0,0.0,0.0,0.0,7545000000.0,1623000000.0,1043000000.0,10604000000.0,0.32371706810758005,0.0,0.0,0.0,7938000000.0,0.2423298836889825,2775000000.0,5163000000.0,0.1576151662240132,5.07,5.05,999000000,1003000000,,,Credit Services,,22762000000.0,0,22762000000.0,3024000000.0,0.0,0.0,0.0,4108000000.0,2749000000.0,796000000.0,3545000000.0,4397000000.0,0.0,0.0,0.0,161184000000,161184000000.0,11822000000.0,4812000000.0,0,0.0,0.0,0.0,48061000000.0,1343000000.0,0.0,0.0,0.0,140511000000.0,29000000.0,140511000000.0,0,194000000.0,9665000000.0,-2534000000.0,13348000000.0,20673000000.0,20673000000.0,161184000000.0,0,161184000000.0,0.0,52873000000.0,30111000000.0,506000000,234000000,2038000000,0,1020000000,-367000000,1988000000,10972000000,-1341000000.0,-155000000.0,-1713000000.0,2103000000.0,-7087000000.0,-8193000000.0,-19610000000.0,193000000.0,-4480000000.0,-1172000000.0,23040000000.0,-2029000000.0,-276000000.0,474000000.0,22762000000.0,22288000000.0,10972000000,-1341000000.0,9631000000.0,2.585328689595124,2.585328689595124,2.1547532656023223,10.35183033120279,0.5311917764214584,5.549423735852975,4.871172074371126,4.871172074371126,3.2987172251584007,2.1547532656023223,0.02192847052660137,7.8770746887966805,2.585328689595124,,,,,0.1282571471113758,6.796836453344943,0.8717428528886242,0.24214417744916822,0.0,0.0,24.97460455666812,0.0320317153067302,,0.0084,0.18339999999999998,,,Financial Services
2014,AXP,,4962,,,2014,,33548000000.0,0.0,0.0,0.0,0.0,6095000000.0,11073000000.0,17168000000.0,0.0,0.0,0.0,7179000000.0,1707000000.0,1012000000.0,11710000000.0,0.349052104447359,0.0,0.0,0.0,8991000000.0,0.26800405389292953,3106000000.0,5885000000.0,0.17542029331107667,5.58,5.56,1045000000,1051000000,,,Credit Services,,22288000000.0,0,22288000000.0,2614000000.0,0.0,0.0,0.0,3938000000.0,3024000000.0,854000000.0,3878000000.0,4431000000.0,0.0,0.0,0.0,159103000000,159103000000.0,11300000000.0,3480000000.0,0,0.0,0.0,0.0,57955000000.0,1308000000.0,0.0,0.0,0.0,138430000000.0,31000000.0,138430000000.0,0,205000000.0,9513000000.0,-1919000000.0,12874000000.0,20673000000.0,20673000000.0,159103000000.0,0,159103000000.0,0.0,61435000000.0,39147000000.0,-941000000,290000000,2700000000,0,2594000000,-488000000,2044000000,10990000000,-1195000000.0,-229000000.0,-886000000.0,2348000000.0,-8005000000.0,-7967000000.0,-12768000000.0,362000000.0,-4389000000.0,-1041000000.0,17847000000.0,11000000.0,-232000000.0,2802000000.0,22288000000.0,19486000000.0,10990000000,-1195000000.0,9795000000.0,4.078800972669666,4.078800972669666,2.458913230724367,14.328131267289718,0.7296170212765958,8.608581164675854,7.672525250955413,7.672525250955413,4.776043755763239,2.458913230724367,0.012345671324503862,10.531601409735268,4.078800972669666,,,,,0.12993469639164568,6.696173753204663,0.8700653036083543,1.0615114235500878,0.0,0.0,28.467082668214577,0.0369886174365034,,0.0063,0.122,,,Financial Services
2013,AXP,,4962,,,2013,,32970000000.0,0.0,0.0,0.0,0.0,6191000000.0,10267000000.0,16458000000.0,0.0,0.0,0.0,7005000000.0,1958000000.0,1020000000.0,10866000000.0,0.32957233848953593,0.0,0.0,0.0,7888000000.0,0.23924780103124052,2529000000.0,5359000000.0,0.16254170457992115,4.91,4.88,1082000000,1089000000,,,Credit Services,,19486000000.0,0,19486000000.0,3408000000.0,0.0,0.0,0.0,3875000000.0,3198000000.0,817000000.0,4015000000.0,5016000000.0,0.0,0.0,0.0,153375000000,153375000000.0,10615000000.0,5021000000.0,0,0.0,0.0,0.0,55330000000.0,1314000000.0,0.0,0.0,0.0,133879000000.0,109000000.0,133879000000.0,0,213000000.0,8507000000.0,-1426000000.0,12202000000.0,19496000000.0,19496000000.0,153375000000.0,0,153375000000.0,0.0,60351000000.0,40865000000.0,-283000000,350000000,-9000000,0,88000000,-359000000,2110000000,8547000000,-1006000000.0,-195000000.0,-1348000000.0,1509000000.0,-6229000000.0,-7269000000.0,-14763000000.0,721000000.0,-3943000000.0,-939000000.0,15033000000.0,-3891000000.0,-151000000.0,-2764000000.0,19486000000.0,22250000000.0,8547000000,-1006000000.0,7541000000.0,4.8072857468916705,4.8072857468916705,2.842325557148056,17.488867871132673,0.6988237787432446,12.428436934279272,10.965583587387387,10.965583587387387,6.0360303146939565,2.842325557148056,0.010018902230563852,12.3641489896374,4.8072857468916705,,,,,0.12711328443357783,6.8669983586376695,0.8728867155664222,0.45097037793667005,0.0,0.0,27.487689782519492,0.034940505297473515,,0.002,0.177,,,Financial Services
2018,AIG,,5272,,,2018,,47481000000.0,0.0,0.0,0.0,0.0,9302000000.0,0.0,9302000000.0,0.0,0.0,47224000000.0,0.0,1309000000.0,5362000000.0,6819000000.0,0.1436153408731914,0.0,0.0,1638000000.0,257000000.0,0.005412691392346412,154000000.0,-6000000.0,-0.00012636633600808745,-0.01,-0.01,898405537,910141242,,,Insurance—Diversified,,2873000000.0,239065000000,241938000000.0,11011000000.0,0.0,0.0,0.0,0.0,4082000000.0,0.0,4082000000.0,251733000000.0,0.0,0.0,0.0,491984000000,491984000000.0,0.0,0.0,0,0.0,0.0,0.0,34540000000.0,0.0,0.0,0.0,0.0,434675000000.0,0.0,434675000000.0,0,4766000000.0,20884000000.0,-1413000000.0,32124000000.0,56361000000.0,56361000000.0,491036000000.0,0,491036000000.0,490798000000.0,34540000000.0,31667000000.0,0,0,-6702000000,0,0,1354000000,1340000000,61000000,0.0,-5707000000.0,-48266000000.0,59564000000.0,-5814000000.0,-223000000.0,-3672000000.0,0.0,-1739000000.0,-1138000000.0,7343000000.0,794000000.0,-11000000.0,621000000.0,3358000000.0,2737000000.0,61000000,0.0,61000000.0,0.6823999271967806,0.6823999271967806,0.8100238473650039,-6410.123716122958,4.312142403051494,630.503972077668,630.5039720776681,630.5039720776681,968.8577791756195,0.8100238473650039,0.029588612492705984,10.284168103349135,0.6823999271967806,42.81,46.01,29054903324.0,0.5992217898832685,0.11455860353182218,7.712336544773868,0.8835145045367329,0.19633307868601987,0.0,0.0,-0.010645659232447969,-1.2195518553448893e-05,1.0448954778952626,0.0151,0.2151,8.642490491966248,3.9953567942741968,Financial Services
2017,AIG,,5272,,,2017,,49930000000.0,0.0,0.0,0.0,0.0,9107000000.0,0.0,9107000000.0,0.0,0.0,48464000000.0,0.0,1168000000.0,3874000000.0,6484000000.0,0.1298618065291408,0.0,0.0,2412000000.0,1466000000.0,0.029361105547766872,7526000000.0,-6084000000.0,-0.12185059082715802,-6.54,-6.54,930561286,930561286,,,Insurance—Diversified,,2362000000.0,249378000000,251740000000.0,10248000000.0,0.0,0.0,0.0,0.0,1594000000.0,0.0,1594000000.0,264447000000.0,0.0,0.0,0.0,498301000000,498301000000.0,0.0,0.0,0,0.0,0.0,0.0,31640000000.0,0.0,0.0,0.0,0.0,432593000000.0,0.0,432593000000.0,0,4766000000.0,21457000000.0,5465000000.0,33483000000.0,65171000000.0,65171000000.0,497764000000.0,0,497764000000.0,513825000000.0,31640000000.0,29278000000.0,0,0,-6258000000,0,0,6794000000,-145000000,-8585000000,0.0,792000000.0,-53877000000.0,73647000000.0,-5891000000.0,14671000000.0,-3698000000.0,0.0,-6275000000.0,-1172000000.0,5448000000.0,-5697000000.0,-28000000.0,494000000.0,2362000000.0,1868000000.0,-8585000000,0.0,-8585000000.0,0.9045596365294083,0.9045596365294083,1.1806740651363523,-9.689522694322497,4.872170179547228,-6.866750852912996,-6.866750852912996,-6.866750852912996,1.5169405617689984,1.1806740651363523,0.01988089914052506,13.607195569441405,0.9045596365294083,,,,,0.1307864122287533,6.637814365285172,0.8681359258761271,1.25513698630137,0.0,0.0,-9.335440610087309,-0.01220948783967923,,0.025699999999999997,0.0994,,,Financial Services
2016,AIG,,5272,,,2016,,52754000000.0,0.0,0.0,0.0,0.0,10989000000.0,0.0,10989000000.0,0.0,0.0,52828000000.0,0.0,1260000000.0,4090000000.0,4686000000.0,0.08882738749668272,0.0,0.0,3121000000.0,-74000000.0,-0.001402737233195587,185000000.0,-849000000.0,-0.016093566364635856,-0.78,-0.78,1091085131,1091085131,,,Insurance—Diversified,,1868000000.0,253839000000,255707000000.0,10465000000.0,0.0,0.0,0.0,0.0,1528000000.0,0.0,1528000000.0,270397000000.0,0.0,0.0,0.0,498264000000,498264000000.0,0.0,0.0,0,0.0,0.0,0.0,30912000000.0,0.0,0.0,0.0,0.0,421406000000.0,0.0,421406000000.0,0,4766000000.0,28711000000.0,3230000000.0,39593000000.0,76300000000.0,76300000000.0,497706000000.0,0,497706000000.0,524236000000.0,30912000000.0,29044000000.0,0,0,-1471000000,0,0,224000000,113000000,2383000000,0.0,2809000000.0,-62423000000.0,69570000000.0,-5212000000.0,4744000000.0,-4082000000.0,0.0,-11460000000.0,-1372000000.0,10081000000.0,-6833000000.0,52000000.0,239000000.0,1868000000.0,1629000000.0,2383000000,0.0,2383000000.0,0.927922850536552,0.927922850536552,1.3420880595962186,-83.39283097283736,5.0409937888198755,29.710664496827075,29.71066449682707,29.71066449682707,15.307651060978989,1.3420880595962186,0.01937839052648534,21.306981113089826,0.927922850536552,,,,,0.15313167316924362,5.523014416775885,0.8457484385787454,-0.05873015873015873,0.0,0.0,-1.1127129750982963,-0.00170391599633929,,0.0165,0.21650000000000003,,,Financial Services
2015,AIG,,5272,,,2015,,58925000000.0,0.0,0.0,0.0,0.0,12686000000.0,0.0,12686000000.0,0.0,0.0,55644000000.0,0.0,1281000000.0,4629000000.0,9165000000.0,0.15553669919389054,0.0,0.0,4088000000.0,3281000000.0,0.055680950360627916,1059000000.0,2196000000.0,0.03726771319473907,1.69,1.65,1299825350,1334464883,,,Insurance—Diversified,,1629000000.0,258377000000,260006000000.0,11451000000.0,0.0,0.0,0.0,0.0,1613000000.0,0.0,1613000000.0,278995000000.0,0.0,0.0,0.0,496943000000,496943000000.0,0.0,0.0,0,0.0,0.0,0.0,29350000000.0,0.0,0.0,0.0,0.0,406733000000.0,0.0,406733000000.0,0,4766000000.0,30943000000.0,2537000000.0,51412000000.0,89658000000.0,89658000000.0,496391000000.0,0,496391000000.0,537372000000.0,29350000000.0,27721000000.0,0,0,-4127000000,0,0,-1489000000,153000000,2877000000,0.0,0.0,-55125000000.0,68675000000.0,-5088000000.0,8462000000.0,-9805000000.0,0.0,-10691000000.0,-1028000000.0,10095000000.0,-11429000000.0,-39000000.0,-129000000.0,1629000000.0,1758000000.0,2877000000,0.0,2877000000.0,0.8188241441710424,0.8188241441710424,1.2458911347999546,33.43084477144232,5.145838791371933,25.51759997152844,25.51759997152844,25.51759997152844,-7.310608934359973,1.2458911347999546,0.01400275298954966,11.034930182006255,0.8188241441710424,,,,,0.18041908226899261,4.536494233643401,0.8184701263525193,2.56128024980484,0.0,0.0,2.4493073679983937,0.0044190178752895205,,0.0084,0.0284,,,Financial Services
2014,AIG,,5272,,,2014,,64608000000.0,0.0,0.0,0.0,0.0,14723000000.0,0.0,14723000000.0,0.0,0.0,54107000000.0,0.0,1718000000.0,4448000000.0,16622000000.0,0.2572746409113422,0.0,0.0,1602000000.0,10501000000.0,0.16253405151064884,2927000000.0,7529000000.0,0.11653355621594849,5.27,5.2,1427959799,1447553652,,,Insurance—Diversified,,1758000000.0,271102000000,272860000000.0,12031000000.0,0.0,0.0,0.0,0.0,1454000000.0,0.0,1454000000.0,296258000000.0,0.0,0.0,0.0,515581000000,515581000000.0,0.0,0.0,0,0.0,0.0,0.0,31217000000.0,0.0,0.0,0.0,0.0,408309000000.0,0.0,408309000000.0,0,4766000000.0,29775000000.0,10617000000.0,61740000000.0,106898000000.0,106898000000.0,515207000000.0,0,515207000000.0,567360000000.0,31217000000.0,29459000000.0,0,0,-4313000000,0,0,1976000000,-2652000000,5007000000,0.0,2348000000.0,-50102000000.0,68660000000.0,-6622000000.0,14284000000.0,-16160000000.0,0.0,-4902000000.0,-712000000.0,1986000000.0,-19788000000.0,-74000000.0,-483000000.0,1758000000.0,2241000000.0,5007000000,0.0,5007000000.0,0.6528129039493182,0.6528129039493182,1.0801200131001458,9.26874668699352,5.370127171473693,13.937366448247298,13.937366448247298,13.937366448247298,-2.2266819744517465,1.0801200131001458,0.010202854265318053,5.970604849378788,0.6528129039493182,,,,,0.20733502592221204,3.8196130891129862,0.7919395788440614,6.112339930151339,0.0,0.0,7.043162641022283,0.014602943087507104,,0.0063,0.0186,,,Financial Services
2013,AIG,,5272,,,2013,,69675000000.0,0.0,0.0,0.0,0.0,4549000000.0,0.0,4549000000.0,0.0,0.0,60307000000.0,0.0,2142000000.0,4713000000.0,16300000000.0,0.2339433082167205,0.0,0.0,4420000000.0,9368000000.0,0.13445281664872624,360000000.0,9085000000.0,0.13039110154287764,6.16,6.13,1474171690,1481206797,,,Insurance—Diversified,,2241000000.0,279891000000,282132000000.0,12939000000.0,0.0,0.0,0.0,0.0,1475000000.0,0.0,1475000000.0,307004000000.0,0.0,0.0,0.0,541329000000,541329000000.0,0.0,0.0,0,0.0,0.0,0.0,41693000000.0,0.0,0.0,0.0,0.0,440218000000.0,0.0,440218000000.0,0,4766000000.0,22965000000.0,6360000000.0,66379000000.0,100470000000.0,100470000000.0,540688000000.0,0,540688000000.0,586895000000.0,41693000000.0,39452000000.0,0,0,-5506000000,0,0,773000000,-2434000000,5865000000,0.0,0.0,-72621000000.0,81516000000.0,-1796000000.0,7099000000.0,-14197000000.0,0.0,-597000000.0,-294000000.0,3330000000.0,-11758000000.0,-92000000.0,1090000000.0,2241000000.0,1151000000.0,5865000000,0.0,5865000000.0,0.7172042781804406,0.7172042781804406,1.0341946728207947,7.9314819844566715,5.38488291212613,12.286021113177982,12.28602111317798,12.28602111317798,-1.9670871805570398,1.0341946728207947,0.004080074157131679,6.841074468023857,0.7172042781804406,,,,,0.18559877634488453,4.3815865432467405,0.8132171008758075,4.3734827264239025,0.0,0.0,9.042500248830496,0.016782769812812542,,0.002,0.0162,,,Financial Services
2018,AMT,,1053507,,,2018,,7440100000.0,2177800000.0,5262300000.0,0.7072888805257994,0.0,733200000.0,0.0,733200000.0,2624100000.0,3357300000.0,5535100000.0,55800000.0,826700000.0,2110800000.0,4063800000.0,0.5462023359901077,1905000000.0,0.25604494563245117,-750400000.0,1154600000.0,0.1551860862085187,-110100000.0,1236400000.0,0.16618056208921922,2.79,2.77,439606000,442960000,,,REIT—Specialty,,1208700000.0,0,1208700000.0,671400000.0,0.0,505000000.0,2385100000.0,11247100000.0,5501900000.0,11174300000.0,16676200000.0,0.0,157700000.0,2544300000.0,30625300000.0,0,33010400000.0,130800000.0,2754800000.0,229800000,304100000.0,1270400000.0,4689900000.0,18405100000.0,504600000.0,535900000.0,2975300000.0,22420900000.0,0.0,0.0,27110800000.0,0,4500000.0,-1199500000.0,-2642900000.0,9174000000.0,5336100000.0,5336100000.0,32446900000.0,0,32446900000.0,0.0,21159900000.0,19951200000.0,-303000000,137500000,-14000000,-32100000,69300000,56100000,580600000,3748300000,-913200000.0,-1881400000.0,-1154300000.0,1252200000.0,-52800000.0,-2749500000.0,-4888100000.0,0.0,-232800000.0,-1342400000.0,5855600000.0,-607700000.0,-41100000.0,350000000.0,1304900000.0,954900000.0,3748300000,-913200000.0,2835100000.0,14.043896356426457,14.043896356426457,10.072396251062111,60.611157673509545,11.081471551980936,26.432801434703258,19.992966237368197,19.992966237368197,15.760693588205866,10.072396251062111,0.01791308422805523,23.350271998505637,14.043896356426457,170.47,173.22,73654215671.0,-0.09535769963623766,0.16164905605506144,5.080639418301756,0.8212805661246153,1.3291399540341116,0.7072888805257994,0.25604494563245117,23.170480313337453,0.03745486270993384,0.7295340809249481,0.0151,0.0888,6.038645442090737,4.712693534543213,Real Estate
